"sense"	"label"	"%"
"50181"	"580"	"90"
"50182"	"55"	"90"
"50183"	"236"	"100"
"50184"	"37"	"60"
"50185"	"152"	"100"
"50186"	"580"	"90"
"50187"	"580"	"90"
"50188"	"370"	"90"
"50189"	"625"	"100"
"50190"	"624"	"100"
"50191"	"180"	"100"
"50192"	"37"	"90"
"50193"	"250"	"100"
"50194"	"484"	"90"
"50195"	"580"	"90"
"50196"	"553"	"90"
"50197"	"53"	"90"
"50198"	"37"	"90"
"50199"	"53"	"90"
"50200"	"152"	"100"
"50201"	"643"	"100"
"50202"	"484"	"100"
"50203"	"230"	"90"
"50204"	"230"	"90"
"50205"	"562"	"100"
"50206"	"364"	"100"
"50207"	"37"	"90"
"50208"	"37"	"90"
"50209"	"719"	"90"
"50210"	"484"	"90"
"50211"	"37"	"100"
"50212"	"152"	"90"
"50213"	"37"	"100"
"50214"	"401"	"100"
"50215"	"37"	"100"
"50216"	"152"	"60"
"50217"	"152"	"100"
"50218"	"37"	"90"
"50219"	"581"	"100"
"50220"	"63"	"100"
"50221"	"124"	"90"
"50222"	"37"	"60"
"50223"	"818"	"60"
"50224"	"37"	"60"
"50225"	"152"	"100"
"50226"	"44"	"100"
"50227"	"152"	"60"
"50228"	"150"	"90"
"50229"	"152"	"100"
"50230"	"180"	"100"
"50231"	"150"	"90"
"50232"	"152"	"60"
"50233"	"219"	"60"
"50235"	"182"	"90"
"50237"	"330"	"100"
"50238"	"330"	"100"
"50239"	"741"	"90"
"50240"	"400"	"90"
"50241"	"400"	"90"
"50242"	"37"	"60"
"50243"	"705"	"100"
"50244"	"109"	"100"
"50245"	"864"	"100"
"50246"	"401"	"90"
"50247"	"413"	"100"
"50248"	"748"	"60"
"50249"	"551"	"90"
"50250"	"303"	"60"
"50251"	"566"	"100"
"50252"	"566"	"90"
"50253"	"306"	"90"
"50254"	"683"	"90"
"50255"	"804"	"90"
"50256"	"53"	"90"
"50257"	"151"	"90"
"50258"	"792"	"90"
"50259"	"53"	"90"
"50260"	"646"	"100"
"50261"	"178"	"100"
"50262"	"178"	"100"
"50263"	"178"	"100"
"50264"	"38"	"100"
"50265"	"594"	"90"
"50266"	"181"	"100"
"50267"	"282"	"100"
"50268"	"646"	"60"
"50269"	"518"	"60"
"50270"	"554"	"100"
"50271"	"765"	"60"
"50272"	"219"	"60"
"50273"	"152"	"90"
"50274"	"702"	"100"
"50275"	"37"	"60"
"50276"	"37"	"60"
"50277"	"633"	"90"
"50278"	"765"	"90"
"50279"	"734"	"90"
"50280"	"551"	"90"
"50281"	"182"	"100"
"50282"	"698"	"60"
"50283"	"741"	"60"
"50284"	"152"	"90"
"50285"	"74"	"90"
"50288"	"826"	"60"
"50289"	"792"	"90"
"50290"	"675"	"100"
"50291"	"152"	"100"
"50292"	"152"	"100"
"50293"	"182"	"100"
"50294"	"281"	"60"
"50296"	"683"	"100"
"50297"	"718"	"60"
"50299"	"152"	"100"
"50300"	"554"	"100"
"50301"	"655"	"90"
"50302"	"37"	"60"
"50303"	"152"	"100"
"50304"	"778"	"90"
"50305"	"64"	"90"
"50306"	"634"	"90"
"50307"	"208"	"60"
"50308"	"182"	"90"
"50309"	"370"	"100"
"50311"	"152"	"100"
"50312"	"753"	"100"
"50313"	"180"	"100"
"50314"	"664"	"60"
"50315"	"158"	"90"
"50316"	"595"	"90"
"50317"	"150"	"80"
"50318"	"401"	"100"
"50319"	"37"	"90"
"50320"	"283"	"100"
"50321"	"698"	"100"
"50322"	"805"	"90"
"50323"	"330"	"60"
"50324"	"726"	"90"
"50325"	"726"	"90"
"50326"	"121"	"100"
"50327"	"779"	"100"
"50328"	"766"	"100"
"50329"	"952"	"80"
"50330"	"113"	"100"
"50331"	"595"	"60"
"50333"	"150"	"100"
"50334"	"63"	"90"
"50335"	"45"	"100"
"50336"	"718"	"100"
"50337"	"152"	"100"
"50340"	"480"	"100"
"50341"	"152"	"100"
"50342"	"914"	"100"
"50344"	"281"	"60"
"50345"	"633"	"100"
"50346"	"303"	"60"
"50347"	"826"	"90"
"50348"	"37"	"60"
"50349"	"165"	"90"
"50350"	"55"	"90"
"50351"	"330"	"100"
"50352"	"330"	"100"
"50353"	"750"	"90"
"50354"	"330"	"100"
"50356"	"330"	"100"
"50357"	"330"	"100"
"50359"	"747"	"60"
"50360"	"747"	"60"
"50362"	"152"	"90"
"50363"	"290"	"70"
"50364"	"674"	"90"
"50366"	"55"	"90"
"50367"	"55"	"100"
"50369"	"487"	"100"
"50370"	"634"	"60"
"50371"	"330"	"100"
"50372"	"350"	"60"
"50373"	"113"	"60"
"50374"	"152"	"100"
"50375"	"281"	"60"
"50376"	"607"	"100"
"50377"	"282"	"60"
"50378"	"152"	"100"
"50379"	"369"	"100"
"50380"	"821"	"90"
"50381"	"113"	"60"
"50382"	"464"	"90"
"50383"	"113"	"60"
"50384"	"37"	"60"
"50385"	"37"	"60"
"50386"	"303"	"60"
"50387"	"718"	"60"
"50388"	"37"	"90"
"50389"	"606"	"90"
"50390"	"37"	"90"
"50391"	"61"	"90"
"50392"	"40"	"90"
"50393"	"154"	"90"
"50394"	"303"	"60"
"50395"	"504"	"100"
"50396"	"303"	"60"
"50397"	"747"	"60"
"50398"	"747"	"60"
"50399"	"595"	"60"
"50400"	"747"	"60"
"50401"	"503"	"100"
"50402"	"629"	"100"
"50403"	"283"	"90"
"50404"	"694"	"90"
"50405"	"748"	"60"
"50406"	"243"	"100"
"50407"	"37"	"90"
"50408"	"270"	"100"
"50409"	"290"	"90"
"50410"	"283"	"60"
"50411"	"634"	"90"
"50412"	"285"	"90"
"50414"	"37"	"90"
"50415"	"818"	"90"
"50416"	"37"	"90"
"50417"	"283"	"90"
"50418"	"39"	"90"
"50419"	"952"	"100"
"50420"	"37"	"60"
"50421"	"580"	"90"
"50422"	"551"	"90"
"50423"	"747"	"90"
"50424"	"303"	"60"
"50425"	"303"	"60"
"50426"	"747"	"90"
"50427"	"303"	"60"
"50428"	"747"	"90"
"50429"	"750"	"90"
"50430"	"330"	"100"
"50431"	"102"	"90"
"50432"	"726"	"90"
"50433"	"361"	"100"
"50434"	"820"	"90"
"50435"	"152"	"90"
"50436"	"225"	"90"
"50437"	"718"	"90"
"50438"	"310"	"90"
"50439"	"718"	"60"
"50440"	"37"	"100"
"50441"	"847"	"100"
"50442"	"383"	"60"
"50443"	"383"	"60"
"50444"	"152"	"70"
"50445"	"151"	"70"
"50446"	"151"	"60"
"50447"	"719"	"100"
"50448"	"37"	"60"
"50449"	"435"	"90"
"50450"	"151"	"90"
"50451"	"484"	"90"
"50452"	"152"	"90"
"50453"	"347"	"90"
"50454"	"193"	"70"
"50455"	"734"	"60"
"50456"	"737"	"80"
"50457"	"718"	"60"
"50458"	"37"	"90"
"50460"	"37"	"90"
"50461"	"150"	"100"
"50462"	"37"	"90"
"50463"	"165"	"100"
"50464"	"37"	"90"
"50465"	"676"	"100"
"50466"	"618"	"100"
"50467"	"152"	"90"
"50468"	"727"	"90"
"50469"	"726"	"90"
"50470"	"727"	"90"
"50471"	"718"	"100"
"50472"	"847"	"100"
"50473"	"844"	"100"
"50474"	"225"	"100"
"50475"	"151"	"90"
"50476"	"89"	"90"
"50477"	"180"	"70"
"50478"	"152"	"90"
"50479"	"37"	"100"
"50480"	"52"	"100"
"50481"	"37"	"90"
"50482"	"633"	"100"
"50483"	"728"	"90"
"50484"	"503"	"100"
"50485"	"152"	"100"
"50486"	"152"	"100"
"50487"	"283"	"90"
"50488"	"503"	"100"
"50489"	"503"	"100"
"50490"	"823"	"100"
"50491"	"178"	"100"
"50492"	"503"	"100"
"50493"	"283"	"90"
"50494"	"503"	"100"
"50495"	"283"	"90"
"50496"	"601"	"100"
"50497"	"283"	"90"
"50498"	"503"	"100"
"50499"	"283"	"90"
"50500"	"626"	"90"
"50501"	"283"	"90"
"50502"	"503"	"100"
"50503"	"283"	"90"
"50504"	"503"	"100"
"50505"	"283"	"90"
"50506"	"503"	"100"
"50507"	"283"	"90"
"50508"	"503"	"100"
"50509"	"634"	"90"
"50510"	"283"	"90"
"50511"	"551"	"90"
"50512"	"283"	"90"
"50513"	"718"	"90"
"50514"	"591"	"100"
"50515"	"486"	"90"
"50516"	"180"	"100"
"50517"	"719"	"90"
"50518"	"157"	"100"
"50519"	"37"	"90"
"50520"	"45"	"90"
"50521"	"37"	"90"
"50522"	"37"	"90"
"50523"	"37"	"90"
"50524"	"629"	"100"
"50525"	"202"	"90"
"50526"	"630"	"100"
"50527"	"718"	"60"
"50528"	"37"	"60"
"50529"	"281"	"90"
"50530"	"160"	"100"
"50531"	"330"	"90"
"50532"	"601"	"90"
"50533"	"601"	"90"
"50534"	"464"	"60"
"50535"	"633"	"90"
"50536"	"601"	"90"
"50537"	"734"	"60"
"50538"	"716"	"90"
"50539"	"236"	"90"
"50540"	"236"	"90"
"50541"	"55"	"90"
"50542"	"89"	"100"
"50543"	"842"	"90"
"50544"	"550"	"90"
"50545"	"37"	"90"
"50546"	"401"	"100"
"50547"	"401"	"100"
"50548"	"37"	"60"
"50549"	"718"	"90"
"50550"	"446"	"100"
"50551"	"303"	"90"
"50552"	"669"	"100"
"50553"	"669"	"100"
"50554"	"826"	"80"
"50556"	"152"	"100"
"50557"	"370"	"100"
"50558"	"113"	"60"
"50559"	"180"	"100"
"50560"	"37"	"60"
"50561"	"37"	"60"
"50562"	"37"	"90"
"50563"	"285"	"90"
"50564"	"718"	"100"
"50565"	"152"	"90"
"50566"	"625"	"100"
"50567"	"78"	"100"
"50568"	"37"	"90"
"50569"	"718"	"80"
"50570"	"152"	"60"
"50571"	"330"	"100"
"50572"	"867"	"100"
"50573"	"580"	"90"
"50574"	"332"	"100"
"50575"	"199"	"90"
"50576"	"825"	"100"
"50577"	"956"	"100"
"50578"	"55"	"60"
"50579"	"677"	"60"
"50580"	"152"	"60"
"50581"	"756"	"90"
"50582"	"61"	"60"
"50583"	"765"	"60"
"50584"	"843"	"100"
"50585"	"938"	"100"
"50586"	"465"	"90"
"50587"	"193"	"60"
"50588"	"151"	"60"
"50589"	"677"	"60"
"50590"	"181"	"90"
"50591"	"825"	"100"
"50592"	"526"	"100"
"50593"	"113"	"60"
"50594"	"114"	"60"
"50595"	"825"	"100"
"50596"	"430"	"100"
"50597"	"634"	"90"
"50598"	"55"	"100"
"50599"	"152"	"90"
"50600"	"123"	"100"
"50601"	"728"	"100"
"50602"	"222"	"90"
"50603"	"401"	"90"
"50604"	"260"	"60"
"50605"	"222"	"90"
"50606"	"848"	"100"
"50607"	"446"	"60"
"50608"	"51"	"90"
"50609"	"395"	"60"
"50610"	"152"	"90"
"50611"	"676"	"90"
"50612"	"848"	"100"
"50613"	"754"	"90"
"50614"	"844"	"60"
"50615"	"37"	"60"
"50616"	"37"	"90"
"50617"	"37"	"90"
"50618"	"645"	"60"
"50619"	"645"	"60"
"50620"	"645"	"60"
"50621"	"37"	"90"
"50622"	"37"	"90"
"50623"	"178"	"60"
"50624"	"55"	"90"
"50625"	"178"	"60"
"50626"	"645"	"60"
"50627"	"55"	"90"
"50628"	"806"	"60"
"50629"	"178"	"60"
"50630"	"178"	"60"
"50631"	"177"	"60"
"50632"	"78"	"100"
"50633"	"37"	"60"
"50634"	"823"	"90"
"50635"	"646"	"60"
"50636"	"881"	"100"
"50637"	"152"	"100"
"50638"	"718"	"60"
"50639"	"449"	"60"
"50640"	"383"	"90"
"50641"	"383"	"90"
"50646"	"281"	"90"
"50647"	"719"	"60"
"50648"	"645"	"60"
"50649"	"152"	"60"
"50650"	"867"	"60"
"50651"	"152"	"60"
"50652"	"152"	"100"
"50653"	"151"	"90"
"50654"	"699"	"60"
"50655"	"791"	"60"
"50656"	"791"	"60"
"50657"	"78"	"100"
"50658"	"303"	"60"
"50659"	"413"	"60"
"50660"	"413"	"60"
"50661"	"821"	"90"
"50662"	"152"	"90"
"50663"	"152"	"90"
"50664"	"350"	"90"
"50665"	"225"	"100"
"50666"	"634"	"100"
"50667"	"523"	"100"
"50668"	"425"	"100"
"50669"	"152"	"100"
"50670"	"698"	"100"
"50671"	"747"	"90"
"50672"	"802"	"90"
"50673"	"703"	"100"
"50674"	"113"	"60"
"50675"	"113"	"60"
"50676"	"395"	"60"
"50677"	"401"	"60"
"50678"	"401"	"60"
"50679"	"37"	"60"
"50680"	"395"	"60"
"50681"	"413"	"60"
"50682"	"413"	"60"
"50683"	"395"	"60"
"50684"	"551"	"90"
"50685"	"332"	"100"
"50686"	"669"	"90"
"50687"	"37"	"60"
"50688"	"238"	"60"
"50689"	"37"	"60"
"50690"	"551"	"90"
"50691"	"37"	"90"
"50692"	"370"	"60"
"50693"	"590"	"60"
"50694"	"370"	"60"
"50696"	"330"	"100"
"50697"	"150"	"90"
"50698"	"150"	"90"
"50699"	"150"	"90"
"50700"	"151"	"100"
"50701"	"413"	"60"
"50702"	"844"	"100"
"50703"	"792"	"100"
"50704"	"152"	"100"
"50705"	"594"	"100"
"50706"	"750"	"90"
"50707"	"486"	"60"
"50708"	"646"	"60"
"50709"	"27"	"60"
"50710"	"37"	"60"
"50711"	"37"	"60"
"50712"	"765"	"60"
"50713"	"953"	"80"
"50714"	"152"	"60"
"50715"	"37"	"60"
"50716"	"413"	"60"
"50717"	"413"	"60"
"50718"	"413"	"60"
"50719"	"413"	"60"
"50720"	"221"	"100"
"50721"	"601"	"90"
"50722"	"633"	"100"
"50723"	"193"	"90"
"50724"	"728"	"90"
"50725"	"652"	"60"
"50726"	"35"	"100"
"50727"	"843"	"90"
"50728"	"152"	"100"
"50729"	"843"	"90"
"50730"	"61"	"100"
"50731"	"61"	"100"
"50732"	"330"	"100"
"50733"	"416"	"60"
"50734"	"152"	"100"
"50735"	"165"	"90"
"50736"	"152"	"100"
"50737"	"718"	"90"
"50738"	"151"	"100"
"50739"	"413"	"100"
"50740"	"413"	"100"
"50741"	"330"	"100"
"50742"	"329"	"60"
"50743"	"595"	"90"
"50744"	"55"	"60"
"50746"	"321"	"90"
"50747"	"702"	"80"
"50748"	"303"	"60"
"50749"	"625"	"60"
"50750"	"303"	"60"
"50751"	"765"	"60"
"50752"	"181"	"90"
"50753"	"663"	"60"
"50754"	"113"	"100"
"50755"	"283"	"90"
"50756"	"843"	"90"
"50757"	"37"	"100"
"50758"	"303"	"60"
"50759"	"151"	"100"
"50760"	"37"	"60"
"50761"	"151"	"90"
"50762"	"160"	"90"
"50763"	"744"	"60"
"50764"	"718"	"90"
"50765"	"151"	"90"
"50766"	"182"	"60"
"50767"	"734"	"60"
"50768"	"37"	"90"
"50769"	"765"	"90"
"50770"	"37"	"60"
"50771"	"718"	"60"
"50772"	"251"	"100"
"50773"	"847"	"60"
"50774"	"848"	"60"
"50775"	"37"	"60"
"50776"	"10"	"90"
"50777"	"37"	"60"
"50778"	"45"	"100"
"50779"	"180"	"100"
"50780"	"37"	"60"
"50781"	"654"	"100"
"50782"	"151"	"100"
"50783"	"557"	"60"
"50784"	"655"	"60"
"50785"	"38"	"90"
"50786"	"848"	"100"
"50787"	"37"	"90"
"50788"	"219"	"100"
"50789"	"151"	"90"
"50790"	"557"	"100"
"50791"	"821"	"100"
"50792"	"37"	"60"
"50793"	"78"	"90"
"50794"	"465"	"100"
"50795"	"464"	"100"
"50796"	"849"	"100"
"50797"	"352"	"100"
"50798"	"734"	"100"
"50799"	"281"	"100"
"50800"	"281"	"100"
"50801"	"152"	"100"
"50802"	"239"	"60"
"50803"	"302"	"60"
"50804"	"303"	"60"
"50805"	"583"	"60"
"50806"	"303"	"60"
"50807"	"729"	"100"
"50808"	"37"	"60"
"50809"	"37"	"60"
"50810"	"705"	"90"
"50811"	"164"	"60"
"50812"	"152"	"100"
"50813"	"303"	"90"
"50814"	"401"	"100"
"50815"	"401"	"100"
"50816"	"643"	"100"
"50817"	"843"	"100"
"50818"	"634"	"90"
"50819"	"37"	"90"
"50820"	"591"	"100"
"50821"	"157"	"90"
"50822"	"152"	"60"
"50823"	"61"	"60"
"50824"	"37"	"90"
"50825"	"595"	"90"
"50826"	"151"	"90"
"50827"	"150"	"100"
"50828"	"719"	"60"
"50829"	"152"	"90"
"50830"	"402"	"100"
"50831"	"402"	"100"
"50832"	"281"	"90"
"50833"	"747"	"90"
"50836"	"718"	"60"
"50837"	"751"	"60"
"50838"	"152"	"90"
"50839"	"416"	"100"
"50840"	"413"	"100"
"50841"	"37"	"90"
"50842"	"393"	"100"
"50843"	"580"	"90"
"50844"	"580"	"90"
"50845"	"113"	"100"
"50846"	"75"	"100"
"50848"	"863"	"100"
"50849"	"784"	"90"
"50850"	"37"	"100"
"50852"	"225"	"100"
"50854"	"152"	"90"
"50855"	"607"	"90"
"50856"	"113"	"100"
"50857"	"152"	"100"
"50858"	"165"	"90"
"50859"	"193"	"100"
"50860"	"151"	"100"
"50861"	"285"	"100"
"50862"	"178"	"90"
"50863"	"37"	"90"
"50864"	"330"	"90"
"50865"	"330"	"100"
"50866"	"37"	"60"
"50867"	"113"	"100"
"50868"	"113"	"100"
"50869"	"413"	"100"
"50870"	"413"	"100"
"50871"	"718"	"60"
"50873"	"601"	"60"
"50874"	"64"	"90"
"50875"	"330"	"60"
"50876"	"152"	"100"
"50877"	"38"	"60"
"50878"	"180"	"60"
"50879"	"37"	"60"
"50880"	"55"	"60"
"50881"	"303"	"60"
"50882"	"748"	"60"
"50883"	"330"	"60"
"50884"	"37"	"60"
"50885"	"705"	"60"
"50886"	"303"	"60"
"50887"	"37"	"60"
"50888"	"37"	"60"
"50889"	"37"	"60"
"50890"	"738"	"90"
"50891"	"303"	"70"
"50892"	"37"	"90"
"50893"	"37"	"60"
"50894"	"703"	"100"
"50895"	"64"	"60"
"50896"	"152"	"100"
"50897"	"180"	"90"
"50898"	"825"	"70"
"50899"	"152"	"100"
"50900"	"63"	"60"
"50901"	"401"	"80"
"50902"	"182"	"100"
"50903"	"867"	"100"
"50904"	"150"	"100"
"50905"	"152"	"90"
"50906"	"139"	"100"
"50907"	"150"	"100"
"50908"	"718"	"90"
"50909"	"152"	"90"
"50910"	"303"	"70"
"50911"	"152"	"100"
"50912"	"152"	"90"
"50913"	"150"	"90"
"50914"	"37"	"60"
"50915"	"152"	"90"
"50916"	"633"	"90"
"50917"	"152"	"90"
"50918"	"844"	"100"
"50919"	"303"	"60"
"50920"	"150"	"90"
"50921"	"413"	"100"
"50922"	"303"	"60"
"50923"	"303"	"60"
"50924"	"285"	"90"
"50925"	"37"	"60"
"50926"	"37"	"90"
"50927"	"152"	"60"
"50928"	"152"	"90"
"50929"	"634"	"90"
"50930"	"152"	"100"
"50931"	"413"	"100"
"50932"	"89"	"100"
"50933"	"152"	"90"
"50934"	"37"	"60"
"50935"	"182"	"100"
"50936"	"181"	"90"
"50937"	"785"	"90"
"50938"	"181"	"100"
"50939"	"37"	"60"
"50940"	"413"	"100"
"50941"	"804"	"60"
"50942"	"152"	"90"
"50943"	"844"	"90"
"50944"	"37"	"60"
"50945"	"734"	"60"
"50946"	"181"	"100"
"50947"	"181"	"100"
"50948"	"150"	"90"
"50949"	"580"	"60"
"50950"	"152"	"100"
"50951"	"285"	"90"
"50952"	"151"	"90"
"50953"	"40"	"90"
"50954"	"152"	"90"
"50956"	"595"	"90"
"50957"	"37"	"90"
"50958"	"487"	"60"
"50959"	"718"	"90"
"50960"	"301"	"90"
"50961"	"739"	"90"
"50962"	"37"	"60"
"50963"	"152"	"90"
"50964"	"383"	"60"
"50965"	"590"	"90"
"50966"	"37"	"60"
"50967"	"37"	"60"
"50968"	"634"	"100"
"50969"	"683"	"90"
"50970"	"152"	"90"
"50971"	"551"	"90"
"50972"	"152"	"90"
"50973"	"734"	"90"
"50974"	"718"	"90"
"50978"	"281"	"60"
"50979"	"595"	"60"
"50983"	"517"	"90"
"50984"	"626"	"60"
"50985"	"152"	"90"
"50986"	"624"	"90"
"50987"	"553"	"90"
"50988"	"44"	"60"
"50989"	"44"	"60"
"50990"	"303"	"60"
"50991"	"719"	"90"
"50992"	"150"	"60"
"50993"	"142"	"60"
"50994"	"193"	"60"
"50995"	"182"	"90"
"50996"	"37"	"60"
"50997"	"37"	"60"
"50998"	"588"	"60"
"50999"	"152"	"60"
"51000"	"37"	"60"
"51001"	"199"	"90"
"51002"	"199"	"90"
"51003"	"37"	"60"
"51004"	"37"	"60"
"51005"	"37"	"60"
"51006"	"285"	"90"
"51007"	"205"	"90"
"51008"	"205"	"90"
"51009"	"285"	"90"
"51010"	"281"	"60"
"51011"	"281"	"60"
"51012"	"37"	"60"
"51013"	"37"	"60"
"51014"	"134"	"60"
"51015"	"734"	"90"
"51016"	"330"	"80"
"51018"	"330"	"90"
"51019"	"199"	"90"
"51020"	"748"	"60"
"51021"	"629"	"60"
"51022"	"142"	"60"
"51023"	"37"	"60"
"51024"	"867"	"90"
"51025"	"45"	"90"
"51026"	"580"	"60"
"51027"	"629"	"60"
"51028"	"225"	"90"
"51029"	"383"	"60"
"51030"	"37"	"60"
"51031"	"225"	"90"
"51032"	"634"	"60"
"51033"	"281"	"60"
"51034"	"634"	"60"
"51035"	"37"	"90"
"51036"	"765"	"60"
"51037"	"203"	"100"
"51038"	"748"	"90"
"51039"	"618"	"60"
"51040"	"95"	"90"
"51041"	"303"	"60"
"51042"	"871"	"90"
"51043"	"508"	"90"
"51044"	"734"	"60"
"51045"	"738"	"60"
"51046"	"152"	"60"
"51047"	"152"	"60"
"51048"	"587"	"90"
"51049"	"554"	"60"
"51050"	"181"	"60"
"51051"	"95"	"100"
"51052"	"748"	"60"
"51053"	"152"	"90"
"51054"	"719"	"60"
"51055"	"698"	"90"
"51056"	"792"	"90"
"51057"	"150"	"100"
"51058"	"151"	"90"
"51059"	"237"	"90"
"51060"	"804"	"100"
"51061"	"804"	"100"
"51063"	"804"	"100"
"51064"	"113"	"60"
"51065"	"182"	"90"
"51069"	"182"	"90"
"51070"	"381"	"60"
"51071"	"61"	"90"
"51072"	"281"	"90"
"51073"	"718"	"60"
"51074"	"37"	"60"
"51075"	"55"	"90"
"51076"	"442"	"100"
"51077"	"851"	"100"
"51078"	"851"	"100"
"51079"	"303"	"60"
"51080"	"734"	"90"
"51081"	"465"	"100"
"51082"	"55"	"90"
"51083"	"158"	"90"
"51084"	"821"	"90"
"51085"	"566"	"90"
"51086"	"291"	"100"
"51087"	"400"	"90"
"51088"	"181"	"90"
"51089"	"332"	"100"
"51090"	"858"	"90"
"51091"	"270"	"100"
"51092"	"580"	"90"
"51093"	"849"	"100"
"51094"	"156"	"90"
"51095"	"551"	"60"
"51099"	"683"	"90"
"51103"	"629"	"60"
"51104"	"629"	"100"
"51106"	"152"	"60"
"51107"	"670"	"90"
"51108"	"723"	"80"
"51109"	"330"	"60"
"51110"	"152"	"60"
"51111"	"37"	"60"
"51118"	"330"	"60"
"51119"	"152"	"100"
"51120"	"152"	"100"
"51121"	"181"	"100"
"51122"	"330"	"60"
"51123"	"152"	"60"
"51124"	"152"	"60"
"51125"	"677"	"90"
"51126"	"550"	"90"
"51127"	"625"	"100"
"51128"	"303"	"60"
"51129"	"37"	"90"
"51130"	"750"	"90"
"51131"	"625"	"100"
"51132"	"626"	"90"
"51133"	"181"	"80"
"51134"	"283"	"60"
"51135"	"90"	"100"
"51141"	"651"	"80"
"51142"	"330"	"60"
"51143"	"182"	"100"
"51144"	"633"	"60"
"51145"	"283"	"90"
"51146"	"152"	"60"
"51147"	"728"	"90"
"51148"	"113"	"60"
"51149"	"395"	"60"
"51150"	"718"	"90"
"51151"	"402"	"90"
"51152"	"651"	"80"
"51153"	"61"	"90"
"51155"	"554"	"100"
"51156"	"734"	"60"
"51157"	"863"	"60"
"51158"	"863"	"60"
"51163"	"151"	"60"
"51164"	"718"	"60"
"51165"	"330"	"60"
"51166"	"601"	"60"
"51168"	"719"	"90"
"51169"	"594"	"90"
"51172"	"178"	"90"
"51173"	"303"	"60"
"51176"	"330"	"70"
"51177"	"109"	"100"
"51178"	"698"	"100"
"51179"	"698"	"100"
"51184"	"303"	"90"
"51185"	"233"	"100"
"51186"	"37"	"60"
"51187"	"37"	"60"
"51189"	"233"	"100"
"51190"	"233"	"90"
"51191"	"595"	"60"
"51192"	"152"	"60"
"51193"	"113"	"100"
"51194"	"113"	"100"
"51195"	"864"	"100"
"51196"	"748"	"60"
"51197"	"766"	"90"
"51198"	"254"	"90"
"51199"	"254"	"60"
"51200"	"805"	"60"
"51201"	"152"	"60"
"51202"	"447"	"60"
"51203"	"152"	"60"
"51204"	"820"	"100"
"51205"	"848"	"100"
"51206"	"303"	"60"
"51207"	"698"	"100"
"51208"	"698"	"100"
"51209"	"580"	"90"
"51210"	"45"	"90"
"51211"	"719"	"60"
"51212"	"270"	"60"
"51213"	"844"	"100"
"51214"	"420"	"90"
"51215"	"595"	"60"
"51216"	"464"	"60"
"51217"	"37"	"60"
"51218"	"729"	"80"
"51219"	"739"	"80"
"51220"	"446"	"60"
"51221"	"383"	"90"
"51222"	"138"	"90"
"51223"	"281"	"60"
"51224"	"526"	"60"
"51225"	"281"	"60"
"51226"	"526"	"60"
"51228"	"114"	"60"
"51231"	"765"	"90"
"51235"	"151"	"100"
"51236"	"152"	"60"
"51237"	"865"	"90"
"51238"	"865"	"90"
"51239"	"37"	"60"
"51240"	"154"	"60"
"51241"	"416"	"90"
"51242"	"705"	"80"
"51243"	"151"	"60"
"51244"	"152"	"60"
"51245"	"152"	"60"
"51248"	"594"	"90"
"51249"	"152"	"60"
"51250"	"152"	"60"
"51251"	"37"	"90"
"51252"	"152"	"60"
"51256"	"634"	"60"
"51261"	"283"	"90"
"51262"	"181"	"90"
"51263"	"152"	"60"
"51264"	"37"	"60"
"51265"	"369"	"100"
"51266"	"37"	"60"
"51267"	"718"	"60"
"51268"	"55"	"60"
"51269"	"689"	"100"
"51270"	"301"	"90"
"51271"	"102"	"60"
"51273"	"281"	"60"
"51275"	"885"	"100"
"51277"	"626"	"100"
"51278"	"626"	"100"
"51280"	"37"	"60"
"51283"	"566"	"100"
"51284"	"886"	"100"
"51290"	"37"	"80"
"51295"	"887"	"100"
"51296"	"887"	"100"
"51297"	"785"	"100"
"51298"	"355"	"100"
"51299"	"566"	"100"
"51300"	"566"	"100"
"51301"	"75"	"100"
"51302"	"566"	"90"
"51303"	"566"	"100"
"51304"	"355"	"100"
"51305"	"566"	"100"
"51306"	"355"	"100"
"51307"	"809"	"90"
"51308"	"254"	"100"
"51310"	"889"	"80"
"51312"	"735"	"90"
"51313"	"710"	"90"
"51314"	"735"	"100"
"51315"	"254"	"100"
"51317"	"63"	"80"
"51321"	"735"	"100"
"51322"	"618"	"100"
"51323"	"185"	"100"
"51324"	"618"	"100"
"51325"	"806"	"100"
"51329"	"618"	"100"
"51330"	"185"	"100"
"51331"	"89"	"100"
"51332"	"704"	"100"
"51334"	"178"	"100"
"51336"	"178"	"100"
"51337"	"178"	"100"
"51338"	"177"	"100"
"51339"	"177"	"100"
"51340"	"178"	"100"
"51341"	"893"	"100"
"51342"	"603"	"100"
"51343"	"894"	"100"
"51344"	"894"	"100"
"51345"	"895"	"100"
"51346"	"374"	"100"
"51348"	"517"	"90"
"51349"	"738"	"90"
"51350"	"738"	"90"
"51355"	"559"	"100"
"51356"	"781"	"100"
"51357"	"601"	"100"
"51359"	"559"	"100"
"51360"	"152"	"90"
"51361"	"152"	"90"
"51362"	"447"	"100"
"51363"	"447"	"100"
"51364"	"152"	"90"
"51366"	"446"	"90"
"51367"	"152"	"90"
"51380"	"844"	"90"
"51381"	"391"	"90"
"51382"	"391"	"90"
"51384"	"506"	"80"
"51386"	"783"	"100"
"51387"	"699"	"100"
"51388"	"86"	"90"
"51389"	"420"	"100"
"51390"	"303"	"90"
"51391"	"450"	"90"
"51394"	"847"	"100"
"51395"	"847"	"100"
