"id"	"entry"	"lexnum"	"status"	"%"
"49797"	"41713"	""	"3"	"100"
"49798"	"41714"	""	"3"	"100"
"49799"	"33152"	"II"	"3"	"100"
"49800"	"32540"	"I.2"	"3"	"100"
"49801"	"31839"	"I"	"3"	"100"
"49802"	"26717"	"III"	"3"	"100"
"49803"	"41715"	""	"3"	"100"
"49804"	"40176"	"II"	"3"	"100"
"49805"	"27066"	"I.2"	"3"	"100"
"49806"	"41716"	""	"3"	"100"
"49807"	"32660"	"I.2"	"3"	"100"
"49808"	"27304"	"I.2"	"3"	"100"
"49809"	"27337"	"I.3"	"3"	"100"
"49810"	"41717"	""	"3"	"100"
"49811"	"41718"	""	"3"	"100"
"49812"	"28951"	"II"	"3"	"100"
"49813"	"41719"	""	"3"	"100"
"49814"	"29678"	"III"	"3"	"100"
"49815"	"27337"	"II"	"3"	"100"
"49816"	"41720"	""	"3"	"100"
"49817"	"27337"	"IV.2"	"3"	"100"
"49818"	"26361"	"I.2"	"3"	"100"
"49819"	"27337"	"IV.1"	"3"	"100"
"49820"	"41721"	"a"	"3"	"100"
"49821"	"41722"	""	"3"	"100"
"49822"	"41721"	"b"	"3"	"100"
"49823"	"41723"	""	"3"	"100"
"49824"	"41724"	""	"3"	"100"
"49825"	"41725"	"a"	"3"	"100"
"49826"	"41726"	""	"3"	"100"
"49827"	"31910"	"I"	"3"	"100"
"49828"	"27307"	"III.2"	"3"	"100"
"49829"	"27307"	"II"	"3"	"100"
"49830"	"27307"	"III.1"	"3"	"100"
"49831"	"41727"	""	"3"	"100"
"49832"	"41728"	""	"3"	"100"
"49833"	"28844"	"III.3"	"3"	"100"
"49834"	"41729"	""	"3"	"100"
"49835"	"27611"	"II"	"3"	"100"
"49836"	"41730"	""	"3"	"100"
"49837"	"29661"	"III"	"3"	"100"
"49838"	"38832"	"II"	"3"	"100"
"49839"	"41731"	""	"3"	"100"
"49840"	"32667"	"1"	"3"	"100"
"49841"	"28844"	"II"	"3"	"100"
"49842"	"41732"	""	"3"	"100"
"49843"	"41733"	""	"3"	"100"
"49844"	"41734"	""	"3"	"100"
"49845"	"41735"	""	"3"	"100"
"49846"	"36903"	"II"	"3"	"100"
"49847"	"29726"	"II"	"3"	"100"
"49848"	"41736"	"1"	"3"	"100"
"49849"	"41736"	"2"	"3"	"100"
"49850"	"29562"	"3"	"3"	"100"
"49851"	"37116"	"2"	"3"	"100"
"49852"	"32228"	"II.2"	"3"	"100"
"49853"	"26361"	"I.1"	"3"	"100"
"49854"	"41737"	""	"3"	"100"
"49855"	"27312"	"II"	"3"	"100"
"49856"	"41738"	""	"3"	"100"
"49857"	"41739"	""	"3"	"100"
"49858"	"41740"	""	"3"	"100"
"49859"	"41741"	"1"	"2"	"100"
"49860"	"41741"	"2"	"2"	"100"
"49861"	"34689"	"II.2"	"2"	"100"
"49862"	"41742"	""	"3"	"100"
"49863"	"41743"	""	"2"	"100"
"49864"	"29160"	"1"	"3"	"100"
"49865"	"34948"	"1"	"3"	"100"
"49866"	"41744"	"II"	"2"	"100"
"49867"	"41745"	""	"3"	"100"
"49868"	"41746"	""	"3"	"100"
"49869"	"41747"	""	"3"	"100"
"49870"	"41748"	""	"3"	"100"
"49871"	"41749"	""	"3"	"100"
"49872"	"41750"	""	"3"	"100"
"49873"	"36816"	"I"	"3"	"100"
"49874"	"41751"	""	"3"	"100"
"49875"	"41752"	""	"3"	"100"
"49876"	"41753"	"I.1"	"3"	"100"
"49877"	"41754"	""	"3"	"100"
"49878"	"28555"	"II.2"	"3"	"100"
"49879"	"32896"	"I"	"3"	"100"
"49880"	"41753"	"I.2"	"3"	"100"
"49881"	"41753"	"II"	"3"	"100"
"49882"	"41755"	""	"3"	"100"
"49883"	"41756"	""	"3"	"100"
"49884"	"31040"	"II"	"3"	"100"
"49885"	"41757"	"1"	"3"	"100"
"49886"	"41757"	"2"	"3"	"100"
"49887"	"41758"	"1"	"3"	"100"
"49888"	"41758"	"2"	"3"	"100"
"49889"	"41759"	""	"3"	"100"
"49890"	"41760"	"I"	"3"	"100"
"49891"	"41761"	"I"	"3"	"100"
"49892"	"41760"	"II"	"3"	"100"
"49893"	"31163"	"I"	"3"	"100"
"49894"	"29370"	"I.2"	"3"	"100"
"49895"	"41762"	""	"3"	"100"
"49896"	"41763"	""	"3"	"100"
"49897"	"41764"	""	"3"	"100"
"49898"	"41765"	""	"3"	"100"
"49899"	"27510"	"II"	"3"	"100"
"49900"	"29573"	"II"	"3"	"100"
"49901"	"41766"	"II"	"2"	"100"
"49902"	"26886"	"V"	"3"	"100"
"49903"	"41767"	""	"3"	"100"
"49904"	"41766"	"I"	"2"	"100"
"49905"	"41768"	""	"3"	"100"
"49906"	"41769"	"I"	"3"	"100"
"49907"	"41770"	"I.1"	"3"	"100"
"49908"	"41771"	""	"3"	"100"
"49909"	"41769"	"II"	"3"	"100"
"49910"	"41772"	"II"	"3"	"100"
"49911"	"41772"	"I"	"3"	"100"
"49912"	"41773"	""	"3"	"100"
"49913"	"41774"	""	"3"	"100"
"49914"	"41775"	""	"3"	"100"
"49915"	"41776"	""	"3"	"100"
"49916"	"41777"	""	"3"	"100"
"49917"	"27064"	"I.2"	"3"	"100"
"49918"	"41778"	""	"3"	"100"
"49919"	"41779"	""	"3"	"100"
"49920"	"41780"	""	"2"	"100"
"49921"	"41781"	""	"2"	"100"
"49922"	"41782"	""	"2"	"100"
"49923"	"28205"	"II"	"2"	"100"
"49924"	"29305"	"II"	"3"	"100"
"49925"	"41770"	"I.2"	"3"	"100"
"49926"	"41770"	"II"	"3"	"100"
"49927"	"41783"	"1"	"3"	"100"
"49928"	"41783"	"2"	"3"	"100"
"49929"	"41784"	""	"3"	"100"
"49930"	"41785"	""	"3"	"100"
"49931"	"29580"	"I"	"3"	"100"
"49933"	"41786"	""	"3"	"100"
"49934"	"41787"	""	"3"	"100"
"49935"	"28143"	"1"	"3"	"100"
"49936"	"28926"	"2"	"3"	"100"
"49937"	"37047"	"1"	"3"	"100"
"49938"	"41788"	""	"3"	"100"
"49939"	"28650"	"II"	"3"	"100"
"49940"	"29594"	"II"	"3"	"100"
"49941"	"41789"	""	"3"	"100"
"49942"	"41790"	""	"3"	"100"
"49943"	"35026"	"2"	"3"	"100"
"49944"	"38531"	"II"	"3"	"100"
"49945"	"34010"	"II"	"3"	"100"
"49946"	"40126"	"1"	"3"	"100"
"49947"	"41791"	""	"3"	"100"
"49948"	"29480"	"II"	"3"	"100"
"49949"	"41792"	""	"3"	"100"
"49950"	"34624"	"I"	"2"	"100"
"49951"	"34624"	"II"	"2"	"100"
"49952"	"29691"	"IV.1"	"3"	"100"
"49953"	"41793"	""	"2"	"100"
"49954"	"27789"	"2"	"3"	"100"
"49955"	"41794"	""	"3"	"100"
"49956"	"27671"	"II"	"3"	"100"
"49957"	"28947"	"II.2"	"2"	"100"
"49958"	"27334"	"IV"	"3"	"100"
"49959"	"34476"	"II"	"2"	"100"
"49960"	"41795"	""	"3"	"100"
"49961"	"29191"	"II"	"3"	"100"
"49962"	"27890"	"II"	"2"	"100"
"49963"	"41796"	"I"	"2"	"100"
"49964"	"41796"	"II.a"	"2"	"100"
"49965"	"41796"	"II.b"	"2"	"100"
"49966"	"41797"	"I"	"2"	"100"
"49967"	"41797"	"II"	"2"	"100"
"49968"	"41798"	""	"3"	"100"
"49969"	"41799"	""	"3"	"100"
"49970"	"29040"	"II"	"2"	"100"
"49971"	"26303"	"I.1a"	"3"	"100"
"49972"	"41800"	""	"2"	"100"
"49973"	"41801"	""	"3"	"100"
"49975"	"41802"	""	"3"	"100"
"49976"	"41803"	""	"3"	"100"
"49977"	"26969"	"II"	"3"	"100"
"49978"	"28108"	"I.1b"	"3"	"100"
"49979"	"41804"	""	"3"	"100"
"49980"	"28108"	"I.2"	"3"	"100"
"49981"	"28108"	"II"	"3"	"100"
"49982"	"41805"	""	"3"	"100"
"49983"	"41806"	""	"3"	"100"
"49984"	"41807"	""	"3"	"100"
"49985"	"36818"	"IV"	"3"	"100"
"49986"	"41808"	""	"3"	"100"
"49987"	"41809"	""	"3"	"100"
"49988"	"41810"	""	"3"	"100"
"49989"	"41811"	""	"3"	"100"
"49990"	"38376"	"2"	"3"	"100"
"49991"	"41812"	""	"3"	"100"
"49992"	"26821"	"III.2"	"3"	"100"
"49993"	"26821"	"II"	"3"	"100"
"49994"	"31929"	"1"	"3"	"100"
"49995"	"28209"	"II"	"3"	"100"
"49996"	"41813"	""	"3"	"100"
"49997"	"41814"	""	"3"	"100"
"49998"	"41815"	"I"	"3"	"100"
"49999"	"41815"	"II"	"3"	"100"
"50000"	"29607"	"II"	"3"	"100"
"50001"	"41816"	""	"3"	"100"
"50002"	"41817"	""	"3"	"100"
"50003"	"26375"	"III"	"3"	"100"
"50004"	"41818"	""	"3"	"100"
"50005"	"41819"	""	"3"	"100"
"50006"	"41820"	""	"3"	"100"
"50007"	"27549"	"I.4"	"3"	"100"
"50008"	"31064"	"I"	"3"	"100"
"50009"	"27513"	"II"	"3"	"100"
"50010"	"41821"	""	"3"	"100"
"50011"	"41822"	""	"3"	"100"
"50012"	"41823"	"1"	"3"	"100"
"50013"	"41823"	"2"	"3"	"100"
"50014"	"41824"	""	"3"	"100"
"50015"	"41825"	""	"3"	"100"
"50016"	"41826"	""	"3"	"100"
"50017"	"41827"	""	"3"	"100"
"50018"	"27112"	"1c"	"3"	"100"
"50019"	"27112"	"2"	"3"	"100"
"50020"	"29724"	"1c"	"3"	"100"
"50021"	"29724"	"2"	"3"	"100"
"50022"	"29042"	"1a"	"3"	"100"
"50023"	"29042"	"1c"	"3"	"100"
"50024"	"29042"	"2"	"3"	"100"
"50025"	"26775"	"1a"	"3"	"100"
"50026"	"26775"	"1c"	"3"	"100"
"50027"	"26775"	"2"	"3"	"100"
"50028"	"29429"	"1c"	"3"	"100"
"50029"	"34507"	"III.1"	"3"	"100"
"50030"	"29429"	"1a"	"3"	"100"
"50031"	"29429"	"2"	"3"	"100"
"50032"	"41828"	""	"3"	"100"
"50033"	"29388"	"1a"	"3"	"100"
"50034"	"29388"	"1c"	"3"	"100"
"50035"	"29388"	"2"	"3"	"100"
"50036"	"27847"	"1a"	"3"	"100"
"50037"	"27847"	"2"	"3"	"100"
"50038"	"28483"	"1a"	"3"	"100"
"50039"	"28483"	"1c"	"3"	"100"
"50040"	"28483"	"2"	"3"	"100"
"50041"	"38318"	"I"	"3"	"100"
"50042"	"38410"	"I"	"3"	"100"
"50043"	"35183"	"II"	"3"	"100"
"50044"	"41829"	""	"3"	"100"
"50045"	"41830"	""	"3"	"100"
"50046"	"41831"	""	"3"	"100"
"50047"	"28225"	"2"	"3"	"100"
"50048"	"41832"	""	"3"	"100"
"50049"	"27191"	"II"	"3"	"100"
"50050"	"27370"	"I"	"3"	"100"
"50051"	"32999"	"I"	"3"	"100"
"50052"	"29041"	"I.1b"	"3"	"100"
"50053"	"29041"	"I.2"	"3"	"100"
"50054"	"29059"	"I.1b"	"3"	"100"
"50055"	"41833"	""	"3"	"100"
"50056"	"29059"	"I.2"	"3"	"100"
"50057"	"29059"	"II"	"3"	"100"
"50058"	"29043"	"1b"	"3"	"100"
"50059"	"29043"	"I.2"	"3"	"100"
"50060"	"41834"	"II"	"3"	"100"
"50061"	"41834"	"I"	"3"	"100"
"50062"	"29444"	"1a"	"3"	"100"
"50063"	"29444"	"2"	"3"	"100"
"50064"	"41835"	""	"3"	"100"
"50065"	"41836"	""	"3"	"100"
"50066"	"29712"	"1b"	"3"	"100"
"50067"	"29038"	"1a"	"3"	"100"
"50068"	"29038"	"2"	"3"	"100"
"50069"	"26777"	"1a"	"3"	"100"
"50070"	"26777"	"2"	"3"	"100"
"50071"	"29443"	"1a"	"3"	"100"
"50072"	"29443"	"2"	"3"	"100"
"50073"	"29044"	"1a"	"3"	"100"
"50074"	"29044"	"2"	"3"	"100"
"50075"	"28362"	"I.2"	"3"	"100"
"50076"	"26684"	"I.1a"	"3"	"100"
"50077"	"26684"	"I.2"	"3"	"100"
"50078"	"29747"	"1a"	"3"	"100"
"50079"	"29747"	"2"	"3"	"100"
"50080"	"29747"	"1c"	"3"	"100"
"50081"	"41837"	""	"3"	"100"
"50082"	"29897"	"I.1a"	"3"	"100"
"50083"	"29897"	"I.1b"	"3"	"100"
"50084"	"41838"	"I.1"	"3"	"100"
"50085"	"41838"	"I.2"	"3"	"100"
"50086"	"41839"	""	"3"	"100"
"50087"	"41838"	"II"	"3"	"100"
"50088"	"41840"	""	"3"	"100"
"50089"	"41841"	""	"3"	"100"
"50090"	"41842"	""	"3"	"100"
"50091"	"33884"	"1"	"3"	"100"
"50092"	"30746"	"II"	"3"	"100"
"50093"	"29897"	"III"	"3"	"100"
"50094"	"41843"	"II"	"3"	"100"
"50095"	"29897"	"II"	"3"	"100"
"50096"	"41843"	"I"	"3"	"100"
"50097"	"41844"	""	"3"	"100"
"50098"	"29897"	"I.2"	"3"	"100"
"50099"	"41845"	""	"3"	"100"
"50100"	"29041"	"II"	"3"	"100"
"50101"	"41846"	"I.1a"	"3"	"100"
"50102"	"41846"	"I.1b"	"3"	"100"
"50103"	"41846"	"I.2"	"3"	"100"
"50104"	"41846"	"II"	"3"	"100"
"50105"	"41847"	"1a"	"3"	"100"
"50106"	"41847"	"1b"	"3"	"100"
"50107"	"36662"	"I"	"3"	"100"
"50108"	"41847"	"2"	"3"	"100"
"50109"	"26735"	"II.1"	"3"	"100"
"50110"	"27381"	"I"	"3"	"100"
"50111"	"29731"	"II"	"3"	"100"
"50112"	"41848"	""	"3"	"100"
"50113"	"29716"	"II.3"	"3"	"100"
"50114"	"41849"	""	"3"	"100"
"50115"	"26768"	"I.2"	"3"	"100"
"50116"	"41850"	""	"3"	"100"
"50117"	"41851"	""	"3"	"100"
"50118"	"29130"	"1"	"3"	"100"
"50119"	"41852"	""	"3"	"100"
"50120"	"41853"	""	"3"	"100"
"50121"	"41854"	""	"3"	"100"
"50122"	"27398"	"I"	"3"	"100"
"50123"	"41855"	""	"3"	"100"
"50124"	"41856"	""	"3"	"100"
"50125"	"26395"	"II.1"	"3"	"100"
"50126"	"26741"	"I"	"3"	"100"
"50127"	"30587"	"I"	"3"	"100"
"50128"	"41857"	"1"	"3"	"100"
"50129"	"41857"	"2"	"3"	"100"
"50130"	"27529"	"I.1"	"3"	"100"
"50131"	"28729"	"III"	"3"	"100"
"50132"	"28491"	"III"	"3"	"100"
"50133"	"32411"	"2"	"3"	"100"
"50134"	"41858"	""	"3"	"100"
"50135"	"41859"	""	"3"	"100"
"50136"	"41860"	""	"3"	"100"
"50137"	"34061"	"I.1"	"3"	"100"
"50138"	"33033"	"I.1"	"2"	"100"
"50139"	"27533"	"I"	"3"	"100"
"50140"	"36625"	"I"	"3"	"100"
"50141"	"41861"	"II.b"	"3"	"100"
"50142"	"41862"	"I"	"3"	"100"
"50143"	"41861"	"I"	"3"	"100"
"50144"	"41863"	""	"3"	"100"
"50145"	"29745"	"II"	"3"	"100"
"50146"	"41864"	""	"3"	"100"
"50147"	"41865"	""	"3"	"100"
"50148"	"39884"	"II"	"3"	"100"
"50149"	"27878"	"II"	"3"	"100"
"50150"	"41866"	"1"	"3"	"100"
"50151"	"41866"	"2"	"3"	"100"
"50152"	"41867"	""	"3"	"100"
"50153"	"41868"	""	"3"	"100"
"50154"	"29390"	"II"	"3"	"100"
"50155"	"41869"	""	"3"	"100"
"50156"	"41870"	""	"3"	"100"
"50157"	"29231"	"II"	"3"	"100"
"50158"	"41871"	""	"3"	"100"
"50159"	"41872"	"I"	"3"	"100"
"50160"	"41872"	"II"	"3"	"100"
"50161"	"35107"	"II"	"3"	"100"
"50162"	"27538"	"II"	"3"	"100"
"50164"	"41873"	"I"	"3"	"100"
"50165"	"41874"	"I"	"3"	"100"
"50166"	"41873"	"II"	"3"	"100"
"50167"	"41874"	"II"	"3"	"100"
"50168"	"41875"	"II"	"3"	"100"
"50169"	"32365"	"2"	"3"	"100"
"50170"	"33060"	"II"	"3"	"100"
"50171"	"41876"	""	"3"	"100"
"50172"	"41877"	""	"3"	"100"
"50173"	"27476"	"II"	"3"	"100"
"50174"	"41875"	"I"	"3"	"100"
"50175"	"41878"	""	"3"	"100"
"50176"	"41879"	""	"3"	"100"
"50177"	"41880"	""	"3"	"100"
"50178"	"41881"	""	"3"	"100"
"50179"	"41882"	""	"3"	"100"
"50180"	"41883"	""	"3"	"100"
"50181"	"35528"	"I.2"	"3"	"100"
"50182"	"33096"	"1"	"3"	"100"
"50183"	"28608"	"II"	"3"	"100"
"50184"	"41884"	""	"3"	"100"
"50185"	"41885"	""	"3"	"100"
"50186"	"37253"	"II"	"3"	"100"
"50187"	"41886"	""	"3"	"100"
"50188"	"41085"	"1"	"3"	"100"
"50189"	"41887"	""	"3"	"100"
"50190"	"41888"	""	"3"	"100"
"50191"	"29221"	"II"	"3"	"100"
"50192"	"28540"	"I.2"	"3"	"100"
"50193"	"33176"	"III"	"3"	"100"
"50194"	"41889"	""	"3"	"100"
"50195"	"32902"	"II.a"	"3"	"100"
"50196"	"41890"	""	"3"	"100"
"50197"	"27652"	"II"	"3"	"100"
"50198"	"41891"	""	"3"	"100"
"50199"	"33377"	"II"	"3"	"100"
"50200"	"28931"	"2"	"3"	"100"
"50201"	"41892"	""	"3"	"100"
"50202"	"36457"	"I"	"3"	"100"
"50203"	"41893"	""	"3"	"100"
"50204"	"41894"	""	"3"	"100"
"50205"	"41895"	""	"3"	"100"
"50206"	"41896"	""	"3"	"100"
"50207"	"41897"	""	"3"	"100"
"50208"	"41898"	""	"3"	"100"
"50209"	"41899"	""	"3"	"100"
"50210"	"41900"	""	"3"	"100"
"50211"	"29501"	"3"	"3"	"100"
"50212"	"41901"	""	"3"	"100"
"50213"	"41902"	""	"3"	"100"
"50214"	"41903"	""	"3"	"100"
"50215"	"38387"	"II"	"3"	"100"
"50216"	"31079"	"II"	"3"	"100"
"50217"	"41021"	"2"	"3"	"100"
"50218"	"37692"	"II"	"3"	"100"
"50219"	"41904"	""	"3"	"100"
"50220"	"27118"	"II"	"3"	"100"
"50221"	"41905"	""	"3"	"100"
"50222"	"41906"	""	"3"	"100"
"50223"	"41907"	""	"3"	"100"
"50224"	"29197"	"I.1"	"3"	"100"
"50225"	"41908"	""	"3"	"100"
"50226"	"33153"	"I"	"3"	"100"
"50227"	"31439"	"I.2"	"3"	"100"
"50228"	"29779"	"II"	"3"	"100"
"50229"	"41909"	""	"3"	"100"
"50230"	"26176"	"II"	"3"	"100"
"50231"	"29522"	"II"	"3"	"100"
"50232"	"31439"	"II"	"3"	"100"
"50233"	"29574"	"II"	"3"	"100"
"50234"	"41910"	""	"3"	"100"
"50235"	"32171"	"2"	"3"	"100"
"50236"	"41911"	""	"3"	"100"
"50237"	"38857"	"I"	"3"	"100"
"50238"	"40211"	"I"	"3"	"100"
"50239"	"41912"	"II"	"3"	"100"
"50240"	"41912"	"I"	"3"	"100"
"50241"	"33321"	"I"	"3"	"100"
"50242"	"41913"	""	"3"	"100"
"50243"	"41914"	"II"	"3"	"100"
"50244"	"41914"	"I"	"3"	"100"
"50245"	"33640"	"III"	"3"	"100"
"50246"	"41915"	"2"	"3"	"100"
"50247"	"41915"	"1"	"3"	"100"
"50248"	"41916"	""	"3"	"100"
"50249"	"41917"	""	"3"	"100"
"50250"	"41918"	""	"3"	"100"
"50251"	"27561"	"I.2"	"3"	"100"
"50252"	"32521"	"2"	"3"	"100"
"50253"	"41919"	""	"3"	"100"
"50254"	"26552"	"I.1"	"3"	"100"
"50255"	"41920"	""	"3"	"100"
"50256"	"29673"	"I"	"3"	"100"
"50257"	"41921"	""	"3"	"100"
"50258"	"41922"	""	"3"	"100"
"50259"	"41923"	""	"3"	"100"
"50260"	"41924"	"I.1"	"3"	"100"
"50261"	"41924"	"I.2"	"3"	"100"
"50262"	"41925"	""	"3"	"100"
"50263"	"41924"	"II"	"3"	"100"
"50264"	"41926"	""	"3"	"100"
"50265"	"29526"	"I"	"3"	"100"
"50266"	"41927"	""	"3"	"100"
"50267"	"41928"	""	"3"	"100"
"50268"	"41929"	""	"3"	"100"
"50269"	"28964"	"III"	"3"	"100"
"50270"	"41930"	""	"3"	"100"
"50271"	"41931"	""	"3"	"100"
"50272"	"29897"	"IV"	"3"	"100"
"50273"	"41933"	""	"3"	"100"
"50274"	"41934"	""	"3"	"100"
"50275"	"41935"	""	"3"	"100"
"50276"	"41936"	""	"3"	"100"
"50277"	"38397"	"II"	"3"	"100"
"50278"	"41937"	""	"3"	"100"
"50279"	"41938"	"II"	"3"	"100"
"50280"	"41938"	"I"	"3"	"100"
"50281"	"41939"	""	"3"	"100"
"50282"	"41940"	""	"3"	"100"
"50283"	"27395"	"III"	"3"	"100"
"50284"	"41941"	""	"3"	"100"
"50285"	"32970"	"II"	"3"	"100"
"50286"	"26307"	"I.3"	"2"	"100"
"50287"	"26307"	"II.2"	"2"	"100"
"50288"	"26812"	"I.3"	"2"	"100"
"50289"	"41944"	""	"3"	"100"
"50290"	"27391"	"II"	"3"	"100"
"50291"	"39034"	"II"	"3"	"100"
"50292"	"41945"	""	"3"	"100"
"50293"	"41946"	""	"3"	"100"
"50294"	"29604"	"II"	"3"	"100"
"50295"	"35177"	"V.2"	"3"	"100"
"50296"	"41947"	""	"3"	"100"
"50297"	"29331"	"II"	"3"	"100"
"50298"	"41948"	""	"3"	"100"
"50299"	"41949"	""	"3"	"100"
"50300"	"40575"	"I.2"	"3"	"100"
"50301"	"41950"	""	"3"	"100"
"50302"	"41951"	""	"3"	"100"
"50303"	"32254"	"II"	"3"	"100"
"50304"	"41952"	""	"3"	"100"
"50305"	"39476"	"II"	"3"	"100"
"50306"	"39073"	"I.2"	"3"	"100"
"50307"	"41953"	""	"3"	"100"
"50308"	"41954"	"I"	"3"	"100"
"50309"	"41954"	"II"	"3"	"100"
"50310"	"39363"	"II"	"3"	"100"
"50311"	"41955"	""	"3"	"100"
"50312"	"39072"	"I.1"	"3"	"100"
"50313"	"41956"	""	"3"	"100"
"50314"	"41957"	""	"3"	"100"
"50315"	"41958"	""	"3"	"100"
"50316"	"29670"	"III"	"3"	"100"
"50317"	"41959"	""	"3"	"100"
"50318"	"28872"	"III"	"3"	"100"
"50319"	"29155"	"IV.1"	"3"	"100"
"50320"	"28684"	"II"	"3"	"100"
"50321"	"41960"	""	"3"	"100"
"50322"	"39159"	"I"	"3"	"100"
"50323"	"40191"	"II"	"3"	"100"
"50324"	"41961"	""	"3"	"100"
"50325"	"41962"	""	"3"	"100"
"50326"	"41963"	""	"3"	"100"
"50327"	"41964"	"II"	"3"	"100"
"50328"	"41964"	"I"	"3"	"100"
"50329"	"41965"	"II"	"3"	"100"
"50330"	"41966"	""	"3"	"100"
"50331"	"41967"	""	"3"	"100"
"50332"	"41968"	""	"3"	"100"
"50333"	"41969"	""	"3"	"100"
"50334"	"29814"	"I"	"3"	"100"
"50335"	"41970"	"1"	"3"	"100"
"50336"	"41971"	""	"3"	"100"
"50337"	"41972"	""	"3"	"100"
"50340"	"28853"	"V"	"3"	"100"
"50341"	"41974"	"III"	"2"	"100"
"50342"	"41975"	""	"3"	"100"
"50343"	"41976"	""	"3"	"100"
"50344"	"41977"	""	"3"	"100"
"50345"	"31292"	"2"	"3"	"100"
"50346"	"36788"	"II"	"3"	"100"
"50347"	"29667"	"II"	"3"	"100"
"50348"	"31465"	"1"	"3"	"100"
"50349"	"41978"	""	"3"	"100"
"50350"	"29667"	"I"	"3"	"100"
"50351"	"41979"	""	"3"	"100"
"50352"	"41980"	""	"3"	"100"
"50353"	"41981"	""	"3"	"100"
"50354"	"41982"	""	"3"	"100"
"50355"	"41250"	"II"	"3"	"100"
"50356"	"41983"	"I"	"3"	"100"
"50357"	"41983"	"II"	"3"	"100"
"50358"	"41250"	"I.3"	"3"	"100"
"50359"	"41250"	"III.1"	"3"	"100"
"50360"	"41250"	"III.2"	"3"	"100"
"50361"	"41984"	""	"3"	"100"
"50362"	"41985"	""	"3"	"100"
"50363"	"41986"	""	"3"	"100"
"50364"	"41987"	""	"3"	"100"
"50365"	"26901"	"III"	"3"	"100"
"50366"	"27602"	"I"	"3"	"100"
"50367"	"33221"	"II"	"3"	"100"
"50368"	"27322"	"II"	"3"	"100"
"50369"	"40448"	"II"	"3"	"100"
"50370"	"40450"	"I"	"3"	"100"
"50371"	"37966"	"II"	"3"	"100"
"50372"	"26657"	"I"	"3"	"100"
"50373"	"26660"	"I.1"	"2"	"100"
"50374"	"40857"	"III"	"3"	"100"
"50375"	"26660"	"II.2"	"2"	"100"
"50376"	"26660"	"II.1"	"2"	"100"
"50377"	"41988"	"I"	"3"	"100"
"50378"	"41988"	"II.1"	"3"	"100"
"50379"	"41988"	"II.2"	"3"	"100"
"50380"	"41988"	"II.3"	"3"	"100"
"50381"	"28323"	"II"	"3"	"100"
"50382"	"41989"	"I"	"3"	"100"
"50383"	"41989"	"II"	"3"	"100"
"50384"	"31325"	"III"	"3"	"100"
"50385"	"31581"	"II"	"3"	"100"
"50386"	"38840"	"1"	"3"	"100"
"50387"	"31477"	"II"	"3"	"100"
"50388"	"29640"	"II.1"	"3"	"100"
"50389"	"29640"	"II.2"	"3"	"100"
"50390"	"29640"	"III.1b"	"3"	"100"
"50391"	"30137"	"I"	"3"	"100"
"50392"	"30137"	"III"	"3"	"100"
"50393"	"30137"	"IV"	"3"	"100"
"50394"	"32228"	"I.1"	"3"	"100"
"50395"	"29030"	"I.2"	"3"	"100"
"50396"	"39610"	"III"	"3"	"100"
"50397"	"31599"	"2"	"3"	"100"
"50398"	"27080"	"2"	"3"	"100"
"50399"	"28909"	"II.1"	"3"	"100"
"50400"	"27113"	"I.2"	"3"	"100"
"50401"	"41291"	"1a"	"3"	"100"
"50402"	"41291"	"1c"	"3"	"100"
"50403"	"41291"	"2"	"3"	"100"
"50404"	"27083"	"2"	"3"	"100"
"50405"	"41209"	"1"	"3"	"100"
"50406"	"26931"	"V"	"3"	"100"
"50407"	"36948"	"II"	"3"	"100"
"50408"	"36602"	"I"	"3"	"100"
"50409"	"36676"	"II"	"3"	"100"
"50410"	"26793"	"II"	"3"	"100"
"50411"	"38778"	"II"	"3"	"100"
"50412"	"29638"	"I.1"	"3"	"100"
"50414"	"29615"	"I"	"3"	"100"
"50415"	"36795"	"I"	"3"	"100"
"50416"	"27396"	"II"	"3"	"100"
"50417"	"31902"	"IV"	"3"	"100"
"50418"	"38279"	"I"	"3"	"100"
"50419"	"38279"	"III"	"3"	"100"
"50420"	"31235"	"I"	"3"	"100"
"50421"	"41990"	""	"3"	"100"
"50422"	"41991"	""	"3"	"100"
"50423"	"38829"	"I.2"	"3"	"100"
"50424"	"38829"	"II.2"	"3"	"100"
"50425"	"38830"	"II.1"	"3"	"100"
"50426"	"38830"	"I.2"	"3"	"100"
"50427"	"38839"	"1"	"3"	"100"
"50428"	"38864"	"2"	"3"	"100"
"50429"	"40655"	"I.2"	"3"	"100"
"50430"	"40655"	"II"	"3"	"100"
"50431"	"41992"	""	"3"	"100"
"50432"	"28424"	"II"	"3"	"100"
"50433"	"29996"	"I.2"	"3"	"100"
"50434"	"29780"	"I"	"3"	"100"
"50435"	"29789"	"I"	"3"	"100"
"50436"	"29769"	"III"	"3"	"100"
"50437"	"29764"	"I"	"3"	"100"
"50438"	"29825"	"I"	"3"	"100"
"50439"	"41993"	""	"3"	"100"
"50440"	"41994"	""	"3"	"100"
"50441"	"26682"	"II.1"	"3"	"100"
"50442"	"31551"	"III.a"	"3"	"100"
"50443"	"41995"	""	"3"	"100"
"50444"	"27785"	"I"	"3"	"100"
"50445"	"41996"	""	"3"	"100"
"50446"	"26271"	"II"	"3"	"100"
"50447"	"29466"	"2"	"3"	"100"
